20170607,0100,243.50,243.50,243.50,243.50,19
20170607,0101,243.50,243.50,243.50,243.50,3
20170607,0102,243.50,243.50,243.50,243.50,0
20170607,0103,243.50,243.50,243.50,243.50,0
20170607,0104,243.50,243.50,243.50,243.50,0
20170607,0105,243.50,243.50,243.50,243.50,0
20170607,0106,243.50,243.50,243.50,243.50,0
20170607,0107,243.50,243.50,243.50,243.50,0
20170607,0108,243.50,243.50,243.50,243.50,0
20170607,0109,243.50,243.50,243.50,243.50,0
20170607,0110,243.50,243.50,243.50,243.50,0
20170607,0111,243.50,243.50,243.50,243.50,0
20170607,0112,243.50,243.50,243.50,243.50,0
20170607,0113,243.50,243.50,243.50,243.50,0
20170607,0114,243.50,243.50,243.50,243.50,0
20170607,0115,243.50,243.50,243.50,243.50,0
20170607,0116,243.50,243.50,243.50,243.50,0
20170607,0117,243.50,243.50,243.50,243.50,0
20170607,0118,243.50,243.50,243.50,243.50,0
20170607,0119,243.50,243.50,243.50,243.50,0
20170607,0120,243.50,243.50,243.50,243.50,0
20170607,0121,243.50,243.50,243.50,243.50,0
20170607,0122,243.50,243.50,243.50,243.50,0
20170607,0123,243.50,243.50,243.50,243.50,0
20170607,0124,243.50,243.50,243.50,243.50,0
20170607,0125,243.33,243.33,243.33,243.33,1
20170607,0126,243.33,243.33,243.33,243.33,0
20170607,0127,243.33,243.33,243.33,243.33,0
20170607,0128,243.33,243.33,243.33,243.33,0
20170607,0129,243.33,243.33,243.33,243.33,0
20170607,0130,243.33,243.33,243.33,243.33,0
20170607,0131,243.33,243.33,243.33,243.33,0
20170607,0132,243.33,243.33,243.33,243.33,0
20170607,0133,243.33,243.33,243.33,243.33,0
20170607,0134,243.33,243.33,243.33,243.33,0
20170607,0135,243.33,243.33,243.33,243.33,0
20170607,0136,243.33,243.33,243.33,243.33,0
20170607,0137,243.33,243.33,243.33,243.33,0
20170607,0138,243.33,243.33,243.33,243.33,0
20170607,0139,243.33,243.33,243.33,243.33,0
20170607,0140,243.33,243.33,243.33,243.33,0
20170607,0141,243.33,243.33,243.33,243.33,0
20170607,0142,243.33,243.33,243.33,243.33,0
20170607,0143,243.33,243.33,243.33,243.33,0
20170607,0144,243.33,243.33,243.33,243.33,0
20170607,0145,243.33,243.33,243.33,243.33,0
20170607,0146,243.33,243.33,243.33,243.33,0
20170607,0147,243.33,243.33,243.33,243.33,0
20170607,0148,243.33,243.33,243.33,243.33,0
20170607,0149,243.33,243.33,243.33,243.33,0
20170607,0150,243.33,243.33,243.33,243.33,0
20170607,0151,243.33,243.33,243.33,243.33,0
20170607,0152,243.33,243.33,243.33,243.33,0
20170607,0153,243.33,243.33,243.33,243.33,0
20170607,0154,243.33,243.33,243.33,243.33,0
20170607,0155,243.33,243.33,243.33,243.33,0
20170607,0156,243.33,243.33,243.33,243.33,0
20170607,0157,243.33,243.33,243.33,243.33,0
20170607,0158,243.33,243.33,243.33,243.33,0
20170607,0159,243.33,243.33,243.33,243.33,0
20170607,0200,243.33,243.33,243.33,243.33,0
20170607,0201,243.33,243.33,243.33,243.33,0
20170607,0202,243.33,243.33,243.33,243.33,0
20170607,0203,243.33,243.33,243.33,243.33,0
